order_id,customer_id,restaurant_id,order_timestamp,order_value,discount_amount,payment_method,delivery_partner_id,order_status
2126,214,18,2023-04-06 20:11,256.84,101.72,Cash,123,Delivered
2127,369,23,2023-01-04 19:25,696.6,120.31,Wallet,77,Delivered
2128,49,60,2023-03-08 10:8,243.68,127.1,Debit Card,16,Delivered
2129,1076,23,2023-03-06 11:40,563.26,23.8,UPI,146,Delivered
2130,133,15,2023-06-30 13:56,777.57,20.74,UPI,13,Delivered
2131,999,26,2023-04-15 11:50,593.7,92.22,Debit Card,125,Delivered
2132,786,30,2023-01-28 12:15,280.37,113.54,Wallet,56,Delivered
2133,1190,25,2023-10-04 22:34,297.75,40.85,Wallet,40,Delivered
2134,373,45,2023-10-25 15:31,165.03,78.88,UPI,103,Delivered
2135,479,16,2023-04-24 15:5,580.37,115.84,Debit Card,104,Delivered
2136,832,39,2023-08-18 15:53,462.9,115.13,Debit Card,32,Delivered
2137,650,48,2023-07-24 14:38,244.53,98.07,UPI,129,Delivered
2138,682,45,2023-11-29 21:52,259.37,11.82,Debit Card,35,Delivered
2139,688,14,2023-05-01 12:17,106.32,7.6,Debit Card,36,Delivered
2140,82,17,2023-11-06 17:1,784.89,58.27,Credit Card,92,Cancelled
2141,87,12,2023-03-09 11:27,679.61,4,Credit Card,66,Delivered
2142,225,29,2023-08-08 18:25,375.92,135.62,Cash,29,Delivered
2143,16,32,2023-08-25 11:41,762.26,3.02,Cash,43,Delivered
2144,822,56,2023-04-04 22:20,573.98,4.44,Wallet,19,Delivered
2145,163,24,2023-12-23 21:22,626.02,24.8,Credit Card,121,Delivered
2146,514,52,2023-09-15 20:47,575.97,94.05,Credit Card,98,Delivered
2147,350,13,2023-11-11 15:33,629.79,81.23,Credit Card,31,Delivered
2148,681,56,2023-01-16 13:25,219.66,98.92,Credit Card,101,Delivered
2149,1116,20,2023-01-16 15:44,493.68,134.03,Wallet,19,Delivered
2150,181,15,2023-04-18 16:41,694.56,68.24,UPI,29,Delivered
2151,743,56,2023-02-06 17:5,113.68,6.58,Wallet,73,Delivered
2152,660,53,2023-06-14 13:21,186.41,114.52,UPI,135,Delivered
2153,493,4,2023-01-06 15:31,271.95,121.79,Cash,76,Delivered
2154,923,54,2023-05-25 15:16,306.31,7.48,Credit Card,82,Cancelled
2155,128,34,2023-10-20 16:48,227.89,36.43,UPI,50,Delivered
2156,565,28,2023-06-26 22:12,537.03,115.59,Wallet,149,Delivered
2157,550,50,2023-03-27 16:21,305.81,56.42,UPI,137,Delivered
2158,453,2,2023-03-26 15:13,210.67,70.9,Debit Card,34,Delivered
2159,471,57,2023-09-16 18:46,734.08,123.48,Cash,47,Delivered
2160,988,47,2023-12-07 11:29,586.52,14.19,Cash,24,Delivered
2161,738,30,2023-08-12 16:2,272.24,101.59,Credit Card,80,Delivered
2162,224,26,2023-05-09 12:56,352.67,32.25,Credit Card,28,Delivered
2163,154,51,2023-08-17 16:2,618.55,9.4,Wallet,51,Delivered
2164,560,47,2023-08-16 10:2,653.64,99.37,UPI,111,Delivered
2165,351,26,2023-11-07 13:30,223.51,18.21,Debit Card,6,Cancelled
2166,1171,20,2023-03-07 14:30,755.6,112.05,Cash,118,Delivered
2167,349,42,2023-07-10 11:30,649.69,30.41,UPI,53,Delivered
2168,182,28,2023-10-30 20:21,699.77,7.28,Debit Card,60,Delivered
2169,637,56,2023-07-21 13:29,200.7,14.89,UPI,11,Delivered
2170,1018,20,2023-08-13 12:45,200.36,126.19,Credit Card,4,Delivered
2171,179,11,2023-03-30 19:54,313.76,55.65,Cash,14,Delivered
2172,1063,58,2023-07-08 15:45,145.25,45.34,Debit Card,141,Delivered
2173,772,10,2023-09-14 18:40,163.75,73.68,Credit Card,143,Cancelled
2174,894,23,2023-12-03 22:12,200.25,94.94,Wallet,113,Delivered
2175,1027,37,2023-08-18 16:1,598.7,5.57,Wallet,8,Delivered
2176,1016,41,2023-02-01 19:39,121.16,134.73,Credit Card,88,Returned
2177,64,52,2023-11-08 15:24,158.27,143.77,Debit Card,11,Delivered
2178,29,19,2023-03-08 11:49,760.93,62.6,Debit Card,112,Delivered
2179,372,45,2023-09-04 15:42,158.56,61.89,Cash,99,Delivered
2180,97,18,2023-05-11 14:23,476.22,131.78,Credit Card,23,Delivered
2181,993,49,2023-02-23 11:46,549.8,64.4,Wallet,109,Delivered
2182,21,27,2023-08-28 16:47,771.02,128.43,Credit Card,7,Cancelled
2183,735,6,2023-03-29 13:27,729.86,4.25,UPI,69,Returned
2184,1126,10,2023-10-31 10:33,408.48,73.45,Debit Card,131,Cancelled
2185,1070,2,2023-07-27 13:6,759.51,142.86,UPI,94,Delivered
2186,66,24,2023-10-01 15:49,402.59,37.92,Wallet,122,Failed
2187,603,38,2023-08-08 16:33,568.94,39.92,Debit Card,44,Delivered
2188,1188,28,2023-11-03 18:28,281.73,94.52,Wallet,51,Delivered
2189,1135,28,2023-09-12 13:13,545.65,138.93,Wallet,61,Delivered
2190,338,53,2023-03-10 18:38,476.73,29.81,Wallet,51,Delivered
2191,123,45,2023-05-16 20:18,524.78,138.25,Cash,20,Delivered
2192,447,50,2023-07-06 20:19,577.86,99.45,Wallet,30,Delivered
2193,611,39,2023-10-19 11:13,221.42,148.96,Wallet,121,Delivered
2194,671,2,2023-02-07 18:15,310.88,110.47,UPI,44,Failed
2195,615,46,2023-07-29 10:39,615.37,100.17,UPI,86,Delivered
2196,897,5,2023-03-06 10:50,214.68,122.24,UPI,149,Delivered
2197,281,50,2023-11-12 18:26,340.97,26.27,Debit Card,112,Cancelled
2198,1067,11,2023-02-19 21:27,566.54,141.9,Cash,139,Delivered
2199,596,10,2023-08-29 10:7,756.36,24.84,Debit Card,10,Returned
2200,703,43,2023-08-22 19:41,152.71,3.85,Cash,35,Delivered
2201,1075,59,2023-03-02 18:56,461.59,104.68,Cash,123,Delivered
2202,210,2,2023-05-10 12:33,157.33,27.69,Credit Card,114,Delivered
2203,126,15,2023-07-17 16:11,365.39,113.81,Credit Card,132,Delivered
2204,492,39,2023-07-01 12:27,222.77,119.26,Credit Card,74,Delivered
2205,960,41,2023-07-26 12:11,554.61,35.5,Cash,39,Delivered
2206,970,37,2023-02-17 11:10,630.48,13.01,Cash,94,Delivered
2207,581,7,2023-06-21 14:58,273.14,75.12,Debit Card,67,Delivered
2208,777,20,2023-11-11 17:37,599.02,133.53,Cash,89,Delivered
2209,258,34,2023-12-29 14:41,412.77,127.09,Wallet,102,Delivered
2210,230,35,2023-01-10 20:45,298.51,17.56,Wallet,106,Failed
2211,189,34,2023-05-13 10:4,466.38,144.72,Cash,36,Delivered
2212,10,53,2023-03-21 14:36,365.76,39.59,Wallet,4,Cancelled
2213,1138,22,2023-10-12 11:28,261,52.41,Cash,74,Delivered
2214,1100,31,2023-02-22 11:31,629.79,22.36,Credit Card,13,Delivered
2215,676,23,2023-02-11 17:53,658.27,56.67,Cash,70,Delivered
2216,502,19,2023-01-11 19:27,660.22,95.35,Credit Card,7,Returned
2217,85,4,2023-06-04 12:56,367.5,75.91,UPI,122,Delivered
2218,49,24,2023-12-31 20:58,218.67,124.13,Wallet,37,Delivered
2219,838,20,2023-03-03 13:2,688.29,96.2,UPI,143,Delivered
2220,1008,39,2023-05-24 16:43,330.48,39.53,Wallet,30,Delivered
2221,689,28,2023-04-03 17:54,623.65,83.62,UPI,104,Delivered
2222,387,54,2023-01-29 14:29,672.22,9.63,Cash,74,Delivered
2223,970,39,2023-12-26 19:26,637.71,87.12,UPI,12,Cancelled
2224,1006,17,2023-02-20 17:50,372.86,58.45,Wallet,81,Delivered
2225,218,19,2023-10-19 19:54,756.61,14.76,Debit Card,112,Delivered
2226,1005,54,2023-10-19 17:35,562.11,46.12,Wallet,30,Cancelled
2227,255,48,2023-03-30 13:51,503.02,134.71,Debit Card,129,Delivered
2228,236,35,2023-12-31 14:16,588.54,87.91,Cash,36,Failed
2229,1050,32,2023-03-28 18:47,131.31,135.49,Wallet,123,Delivered
2230,271,47,2023-11-16 21:56,373.36,61.62,UPI,88,Delivered
2231,123,46,2023-04-23 15:34,716.85,146.84,Cash,21,Delivered
2232,656,47,2023-09-13 13:55,212.76,54,Wallet,106,Failed
2233,259,46,2023-07-10 13:39,390.08,113.52,Cash,32,Cancelled
2234,948,39,2023-10-03 18:53,383.67,45.81,Debit Card,63,Delivered
2235,47,57,2023-09-14 22:25,349.23,15.9,Cash,141,Delivered
2236,863,35,2023-08-14 16:9,493.65,124.96,UPI,44,Failed
2237,525,30,2023-05-31 12:48,797.34,114.39,Wallet,149,Returned
2238,888,17,2023-09-26 22:57,279.09,123.09,Debit Card,146,Delivered
2239,208,42,2023-12-13 20:9,593.47,44.95,Cash,46,Delivered
2240,747,47,2023-06-08 16:9,630.6,105.55,Credit Card,5,Failed
2241,149,29,2023-08-13 12:44,509.15,32.99,Debit Card,133,Delivered
2242,438,6,2023-04-06 12:57,168.23,1.7,Debit Card,31,Delivered
2243,155,60,2023-12-18 15:25,500.66,129.97,UPI,77,Cancelled
2244,1114,17,2023-03-05 18:56,767.43,78.53,UPI,75,Delivered
2245,358,17,2023-10-15 20:21,339.44,147.55,Cash,127,Failed
2246,1198,14,2023-06-11 18:17,547.78,57.76,Credit Card,13,Delivered
2247,456,24,2023-05-27 15:17,771.58,143.53,Debit Card,122,Delivered
2248,776,57,2023-02-06 11:11,658.59,92.26,Cash,146,Delivered
2249,629,50,2023-01-04 20:26,581.82,76.83,Credit Card,102,Delivered
2250,832,57,2023-02-20 14:5,779.8,45.42,Cash,117,Delivered
2251,486,37,2023-03-28 19:55,219.41,123.79,Debit Card,84,Delivered
2252,533,40,2023-08-05 13:51,640.92,124.32,Cash,11,Delivered
2253,200,39,2023-12-18 21:14,384.79,62.54,UPI,51,Delivered
2254,371,55,2023-12-12 19:10,352.3,109.09,UPI,59,Returned
2255,1014,32,2023-03-14 20:1,464.47,67.09,Wallet,84,Delivered
2256,853,36,2023-06-04 15:57,123.63,110.95,Credit Card,105,Delivered
2257,248,50,2023-08-06 17:20,318.77,149.13,Debit Card,13,Delivered
2258,788,37,2023-10-04 17:0,216.35,39.37,Credit Card,47,Delivered
2259,264,48,2023-12-24 19:12,197.08,95.11,UPI,88,Delivered
2260,1082,14,2023-11-25 21:5,336.14,56.98,Debit Card,63,Delivered
2261,31,27,2023-08-27 16:47,661.59,82.26,Wallet,145,Cancelled
2262,605,59,2023-08-16 21:57,240.78,131.12,UPI,69,Delivered
2263,502,19,2023-01-17 18:11,471.99,52.14,UPI,54,Failed
2264,1108,31,2023-03-27 12:51,624.06,10.86,Credit Card,142,Cancelled
2265,886,46,2023-05-02 21:53,268.68,119.84,Cash,15,Delivered
2266,549,9,2023-03-11 21:8,746.94,83.25,Credit Card,138,Delivered
2267,839,38,2023-02-21 14:52,706.55,67.41,UPI,150,Cancelled
2268,1117,17,2023-09-16 11:7,275.82,27.5,Credit Card,95,Returned
2269,848,19,2023-10-30 18:41,792.75,13.93,Cash,13,Delivered
2270,614,44,2023-02-12 22:8,568.42,41.81,Wallet,81,Delivered
2271,412,4,2023-09-27 14:26,300.27,107.84,Debit Card,65,Delivered
2272,432,48,2023-08-21 13:1,576.73,61.77,UPI,142,Delivered
2273,678,57,2023-04-25 10:20,566.37,85.53,Credit Card,44,Cancelled
2274,159,11,2023-01-01 21:10,524.34,12.31,UPI,117,Returned
2275,14,22,2023-03-06 20:10,598.19,18.49,Debit Card,27,Delivered
2276,373,4,2023-05-05 16:1,287.82,1.7,Credit Card,57,Delivered
2277,225,17,2023-05-23 17:53,785.29,100.99,Wallet,22,Delivered
2278,1097,8,2023-04-26 18:46,700.53,39.67,Debit Card,34,Delivered
2279,511,46,2023-03-31 17:41,622.02,145.04,Cash,137,Delivered
2280,603,59,2023-02-04 13:45,118.41,46.27,Cash,50,Delivered
2281,216,34,2023-02-10 14:59,513.27,54.54,UPI,54,Delivered
2282,988,11,2023-02-26 15:7,594.54,70.42,Cash,100,Delivered
2283,840,31,2023-08-23 17:43,697.87,47.87,Credit Card,62,Delivered
2284,727,11,2023-11-15 16:3,762.31,122.62,Cash,84,Delivered
2285,554,56,2023-06-25 13:37,741.1,131.43,Wallet,27,Cancelled
2286,1066,54,2023-12-09 14:20,384.23,1.66,Credit Card,125,Returned
2287,676,56,2023-04-30 15:48,727.55,98.2,UPI,64,Delivered
2288,873,38,2023-07-28 18:23,100.52,102.91,UPI,131,Delivered
2289,283,53,2023-12-08 22:16,346.03,144.21,Cash,127,Delivered
2290,1082,21,2023-08-14 19:18,179.72,55.56,Cash,11,Delivered
2291,834,46,2023-01-26 21:2,718.15,29.29,UPI,24,Delivered
2292,537,30,2023-01-02 21:1,749.59,78.09,Credit Card,29,Delivered
2293,1097,10,2023-05-30 16:3,279.21,67.13,Debit Card,8,Returned
2294,923,26,2023-02-07 16:19,357.12,118.76,UPI,19,Failed
2295,1153,27,2023-03-11 18:51,788.71,135.6,Wallet,68,Cancelled
2296,842,8,2023-09-09 19:35,496.24,13.01,Credit Card,99,Delivered
2297,948,39,2023-06-03 21:4,447.94,126.99,Debit Card,124,Delivered
2298,665,8,2023-03-15 11:14,450.3,136.35,Debit Card,48,Delivered
2299,1149,60,2023-07-04 22:32,587.33,138.62,Credit Card,102,Delivered
2300,67,8,2023-01-05 14:39,768.18,114.65,UPI,144,Delivered
2301,6,55,2023-03-27 15:21,356.64,111.31,Debit Card,64,Delivered
2302,637,34,2023-01-15 10:50,220.86,2.23,Wallet,8,Delivered
2303,314,59,2023-09-10 22:57,229.51,138.03,Credit Card,109,Delivered
2304,565,16,2023-07-06 15:20,114.25,52.73,Cash,133,Failed
2305,826,41,2023-06-19 10:4,488.79,6.17,UPI,123,Delivered
2306,506,13,2023-03-23 10:3,750.38,61.95,Credit Card,53,Delivered
2307,1106,23,2023-09-03 16:24,599.15,109.93,Wallet,49,Delivered
2308,1026,12,2023-12-23 17:39,795.08,66.29,Debit Card,72,Delivered
2309,204,27,2023-02-12 18:18,736.67,113.7,UPI,149,Delivered
2310,662,22,2023-06-28 18:22,444.3,76.41,UPI,51,Delivered
2311,805,32,2023-04-05 13:30,440.58,44.91,Credit Card,9,Delivered
2312,404,57,2023-01-17 16:57,539.85,30.44,Credit Card,64,Delivered
2313,1127,49,2023-03-27 12:29,177.65,63.17,Wallet,23,Delivered
2314,536,27,2023-07-11 14:50,525.38,5.37,Cash,136,Delivered
2315,577,2,2023-04-14 14:25,424.85,63.38,Credit Card,54,Delivered
2316,763,45,2023-05-02 15:33,549.92,10.29,Credit Card,92,Cancelled
2317,117,33,2023-11-08 18:50,495.65,131.55,Credit Card,15,Delivered
2318,628,26,2023-01-13 15:37,317.28,86.32,Wallet,52,Delivered
2319,749,28,2023-07-22 20:23,525.43,96.91,Debit Card,4,Delivered
2320,105,19,2023-12-31 17:46,356.21,43.33,Cash,101,Delivered
2321,495,43,2023-03-10 15:1,236.23,33.87,Wallet,149,Delivered
2322,46,5,2023-06-17 14:53,572.55,106.19,Credit Card,130,Delivered
2323,823,33,2023-02-18 19:33,314.44,100.73,Debit Card,7,Delivered
2324,982,20,2023-11-27 13:10,722.32,18.4,Credit Card,75,Delivered
2325,960,30,2023-07-20 15:55,239.53,35.8,Wallet,76,Delivered
2326,845,45,2023-02-03 19:46,520.1,141.99,UPI,35,Delivered
2327,449,8,2023-12-18 21:11,500.08,45.63,Credit Card,146,Delivered
2328,536,38,2023-08-25 10:3,238.42,3.87,Debit Card,64,Delivered
2329,511,17,2023-04-16 10:42,407.92,9.57,Cash,122,Delivered
2330,540,44,2023-04-17 18:33,572.88,116.32,UPI,56,Delivered
2331,16,1,2023-06-28 11:19,322.97,113.57,Credit Card,55,Delivered
2332,243,3,2023-06-16 16:40,179.68,57.27,Credit Card,140,Delivered
2333,912,46,2023-10-27 22:34,530.67,22.98,Debit Card,37,Delivered
2334,761,26,2023-11-10 16:22,256.89,74.72,UPI,52,Delivered
2335,705,31,2023-11-10 14:56,577.03,49.78,UPI,147,Delivered
2336,115,8,2023-08-03 16:27,687.63,56.1,UPI,15,Returned
2337,397,43,2023-03-05 12:48,186.35,39.15,Credit Card,127,Delivered
2338,394,59,2023-03-03 14:23,406.33,9.43,UPI,86,Returned
2339,1099,46,2023-12-07 19:50,411.45,118.67,Credit Card,84,Delivered
2340,978,8,2023-05-01 11:50,542.78,92.73,Credit Card,107,Delivered
2341,1127,35,2023-09-09 13:25,334.09,125.2,UPI,77,Delivered
2342,297,39,2023-10-16 20:35,393,75.48,Wallet,45,Cancelled
2343,1002,28,2023-11-20 18:7,108.39,147.75,Cash,96,Delivered
2344,178,51,2023-07-13 22:22,185.7,144.38,Cash,21,Delivered
2345,967,4,2023-11-22 16:42,498.9,40.77,Wallet,81,Returned
2346,315,57,2023-04-20 14:21,251.13,58.05,UPI,53,Delivered
2347,1063,16,2023-09-22 11:58,201.2,112.91,Credit Card,113,Delivered
2348,259,13,2023-05-09 13:43,327.09,116.49,Debit Card,147,Delivered
2349,7,20,2023-03-09 11:15,214.47,136.6,Wallet,78,Cancelled
2350,49,51,2023-02-22 17:55,141.74,97.9,Cash,127,Delivered
2351,161,5,2023-11-17 17:3,298.7,71.27,Cash,119,Delivered
2352,176,55,2023-03-03 11:16,215.05,56.65,Credit Card,103,Delivered
2353,1026,37,2023-11-23 11:44,659.58,62.88,Cash,87,Cancelled
2354,1001,20,2023-02-21 13:9,143.86,127.56,Cash,105,Delivered
2355,455,24,2023-03-06 11:48,623.21,147,Credit Card,2,Delivered
2356,276,36,2023-10-05 22:34,367.96,7.79,UPI,115,Delivered
2357,498,34,2023-11-28 17:29,572.72,87.04,Cash,32,Delivered
2358,676,58,2023-08-24 13:41,136.88,78.01,UPI,102,Delivered
2359,1052,45,2023-11-23 19:49,744.49,56.42,Debit Card,62,Failed
2360,1025,48,2023-09-12 15:37,637.16,127.74,UPI,97,Delivered
2361,56,54,2023-04-23 21:48,198.1,86.36,Credit Card,122,Failed
2362,547,34,2023-12-04 20:1,253.15,46.97,Credit Card,135,Delivered
2363,1136,19,2023-09-02 10:10,550.8,66.62,Credit Card,98,Delivered
2364,36,17,2023-08-14 15:34,745.09,53.52,Cash,84,Delivered
2365,439,5,2023-02-21 10:20,412.08,64.51,Wallet,150,Delivered
2366,595,25,2023-03-25 17:50,439.94,10.69,Cash,107,Delivered
2367,307,18,2023-01-26 10:25,266.46,16.79,UPI,101,Delivered
2368,619,60,2023-10-20 10:10,368.11,93.55,Debit Card,131,Cancelled
2369,1133,55,2023-02-10 14:1,300.21,102.61,Debit Card,22,Delivered
2370,357,53,2023-07-29 19:24,345.4,95.49,Debit Card,84,Cancelled
2371,181,50,2023-06-21 14:58,114.42,114.46,Debit Card,89,Returned
2372,68,8,2023-07-03 19:51,128.74,141.53,Wallet,106,Delivered
2373,292,27,2023-11-18 13:11,576.48,129.09,Debit Card,93,Cancelled
2374,692,15,2023-03-09 20:8,577.26,62.78,Cash,138,Delivered
2375,181,45,2023-07-21 20:5,331.16,32.63,Debit Card,103,Delivered
2376,434,13,2023-01-15 19:30,719.82,46.78,Credit Card,101,Returned
2377,914,16,2023-06-30 15:32,286.28,88.16,UPI,40,Delivered
2378,66,22,2023-01-21 21:53,377.05,128.43,Cash,114,Delivered
2379,1045,20,2023-07-03 13:29,611.96,105.26,Wallet,148,Delivered
2380,384,13,2023-05-29 13:54,620.5,81.45,Cash,125,Delivered
2381,39,20,2023-07-05 15:45,702.82,90.28,Credit Card,87,Delivered
2382,822,2,2023-01-22 22:51,120.34,79.24,Debit Card,11,Delivered
2383,602,35,2023-03-01 17:10,228.63,145.74,Debit Card,136,Delivered
2384,785,47,2023-10-30 12:39,548.4,122.41,Wallet,93,Returned
2385,671,55,2023-03-18 11:21,336.74,117.19,UPI,36,Returned
2386,1097,19,2023-07-03 10:37,130.49,77.6,Debit Card,98,Delivered
2387,479,45,2023-10-08 22:57,510.53,49.77,Wallet,111,Delivered
2388,561,37,2023-09-24 22:32,375.15,2.93,Debit Card,96,Delivered
2389,101,58,2023-12-23 15:0,354.87,6.51,Cash,62,Cancelled
2390,514,54,2023-10-22 20:35,285.05,4.54,Wallet,105,Delivered
2391,176,6,2023-06-09 18:14,104.2,147.07,Wallet,149,Delivered
2392,238,14,2023-01-31 15:24,227.65,17.17,Wallet,147,Cancelled
2393,910,4,2023-07-29 15:30,431.96,21.32,Debit Card,87,Delivered
2394,1083,22,2023-04-10 18:45,293.02,72.62,Wallet,133,Delivered
2395,1123,51,2023-12-19 20:42,712.07,72.21,Cash,127,Delivered
2396,871,55,2023-09-14 21:56,200.1,138,UPI,83,Cancelled
2397,495,39,2023-01-09 14:14,712.74,11.03,UPI,12,Delivered
2398,947,36,2023-04-24 18:44,383.38,143.59,Credit Card,103,Delivered
2399,755,34,2023-08-08 22:23,293.09,32.46,Cash,5,Cancelled
2400,211,27,2023-06-19 15:38,313,145.52,Cash,76,Cancelled
2401,1147,7,2023-03-01 15:36,331.05,81.2,Wallet,4,Delivered
2402,140,3,2023-06-16 13:9,454.59,97.8,Credit Card,116,Delivered
2403,541,47,2023-07-21 19:24,347.72,47.36,Cash,83,Delivered
2404,270,33,2023-04-30 21:12,553.04,91.77,Cash,106,Delivered
2405,1036,2,2023-07-07 21:5,397.63,106.62,Cash,35,Delivered
2406,506,42,2023-02-21 21:18,570.15,1.56,Debit Card,144,Delivered
2407,1130,16,2023-03-16 15:32,523.1,5.13,Cash,140,Delivered
2408,32,25,2023-05-10 16:14,271.12,147.97,Debit Card,80,Delivered
2409,1098,60,2023-04-10 14:14,668.94,68.63,Cash,75,Delivered
2410,1195,15,2023-10-26 19:16,659.29,140.37,UPI,43,Delivered
2411,1093,24,2023-12-20 13:23,792.29,109.48,Debit Card,28,Failed
2412,813,15,2023-11-26 13:29,222.54,55.95,Debit Card,81,Delivered
2413,362,31,2023-11-19 12:59,693.49,22.63,Wallet,19,Delivered
2414,929,14,2023-08-17 12:39,710.39,146.72,Cash,74,Delivered
2415,100,54,2023-01-05 21:43,549.51,87.67,Credit Card,123,Delivered
2416,9,14,2023-08-19 20:7,454.47,28.85,Credit Card,55,Delivered
2417,697,6,2023-12-23 17:11,770.08,102.25,Credit Card,83,Delivered
2418,1053,14,2023-09-28 12:47,780.88,13.81,Credit Card,62,Delivered
2419,1138,17,2023-02-15 21:6,549.19,130.21,UPI,107,Delivered
2420,462,18,2023-08-20 16:29,351.69,13.52,Credit Card,116,Delivered
2421,921,20,2023-03-23 17:5,672.02,35.43,Wallet,41,Delivered
2422,1167,51,2023-07-05 12:3,162.48,13.71,Credit Card,86,Delivered
2423,390,17,2023-11-07 12:48,303.42,15.57,Wallet,66,Delivered
2424,632,16,2023-07-06 19:5,789.89,78.58,Debit Card,97,Delivered
2425,682,40,2023-08-06 21:50,670.03,103.05,Cash,19,Delivered
2426,157,39,2023-02-07 20:51,757.71,118.27,Credit Card,55,Delivered
2427,335,52,2023-12-15 13:9,516.36,104.26,Wallet,112,Delivered
2428,260,32,2023-01-26 20:49,385.37,54.52,Wallet,46,Delivered
2429,82,60,2023-01-14 13:58,785.78,83.59,Cash,4,Delivered
2430,754,44,2023-01-12 13:58,316.6,139.15,Debit Card,25,Delivered
2431,1196,9,2023-10-06 14:7,630.19,58.14,Credit Card,63,Cancelled
2432,720,27,2023-06-16 19:8,490.74,37.86,Wallet,111,Delivered
2433,75,46,2023-04-05 18:16,259.96,77.9,Credit Card,13,Cancelled
2434,626,52,2023-01-29 21:2,112.24,44.6,UPI,115,Cancelled
2435,62,33,2023-12-07 18:7,368.63,39.27,Wallet,86,Delivered
2436,874,10,2023-09-27 19:38,483.38,116.82,Debit Card,4,Delivered
2437,320,17,2023-05-24 11:30,228.23,133.63,Cash,2,Delivered
2438,102,49,2023-03-16 15:19,390.19,75.35,Wallet,67,Delivered
2439,874,49,2023-04-27 14:44,530.63,116.97,UPI,110,Delivered
2440,954,36,2023-01-04 13:30,600.45,28.06,Cash,30,Delivered
2441,255,17,2023-05-28 20:49,136.92,82.15,Debit Card,132,Delivered
2442,570,18,2023-11-17 21:17,564.93,95.43,Credit Card,48,Delivered
2443,112,52,2023-06-16 21:32,139.67,73.6,Credit Card,43,Cancelled
2444,985,23,2023-04-28 13:17,119.73,17.53,Wallet,93,Delivered
2445,998,34,2023-06-24 12:38,206.69,110.12,Cash,141,Failed
2446,461,8,2023-02-07 15:7,557.55,125.86,UPI,47,Delivered
2447,708,13,2023-04-14 15:0,136.98,95.28,UPI,28,Delivered
2448,887,23,2023-09-07 22:54,114.63,25.37,Debit Card,37,Cancelled
2449,1116,57,2023-12-10 14:44,182.57,11.18,Cash,28,Delivered
2450,1076,54,2023-02-12 13:6,764.8,45.24,Cash,134,Delivered
2451,520,20,2023-09-25 20:12,735.09,5.55,Credit Card,120,Delivered
2452,812,22,2023-02-13 15:13,160.53,125.88,Debit Card,9,Cancelled
2453,1122,47,2023-04-22 20:57,312.81,105.46,Debit Card,134,Cancelled
2454,236,52,2023-08-16 14:40,763.1,84.55,Debit Card,70,Delivered
2455,927,23,2023-10-18 15:9,168.38,133.44,Cash,86,Delivered
2456,557,41,2023-12-03 12:41,166.22,16.51,Credit Card,66,Delivered
2457,649,35,2023-06-07 21:54,160.2,107.17,Debit Card,95,Returned
2458,234,3,2023-11-23 11:18,783.53,21.99,Credit Card,70,Delivered
2459,1056,34,2023-12-01 16:43,620.18,9.14,Debit Card,5,Returned
2460,579,33,2023-12-08 22:38,250.14,19.94,Cash,20,Delivered
2461,542,46,2023-02-11 18:55,132.16,142.64,Credit Card,140,Cancelled
2462,114,17,2023-10-13 13:31,775.67,66.07,Wallet,102,Delivered
2463,204,45,2023-02-11 18:22,397.84,7.35,Debit Card,102,Delivered
2464,1053,19,2023-09-18 11:40,518.86,87.55,Cash,136,Delivered
2465,643,30,2023-12-16 16:56,295.44,29.96,Credit Card,120,Delivered
2466,474,23,2023-08-07 18:41,630.85,1.03,UPI,49,Delivered
